index	table_id	annotator_id	premise	hypothesis	label	unperturbed_hypothesis	original_label
1359	T1135	GW22	 The type of Himeji Castle is Azuchi-Momoyama castle.  Himeji Castle was built on 1333, 1300 (Himeyama fort/castle), 1581 (expansion), 1601-1609 (expansion), 1617-1618 (expansion).  The built by of Himeji Castle are Akamatsu Norimura (1333-1346), Toyotomi Hideyoshi (1581), Ikeda Terumasa (1601-1609), Honda Tadamasa (1617-1618).  The garrison of Himeji Castle are ~500 (Ikeda family, soldiers), ~4,000 (Honda family, soldiers), ~3,000 (Sakakibara family, soldiers), ~2,200 (Sakai family, soldiers). 	Himeji Castle is not a Japanese castle its type is Azuchi-Momoyama castle .	0	Himeji Castle is a Japanese castle its type is Azuchi-Momoyama castle.	2
1782	T2575	GW107	 Penny Pritzker is a person.  The spouse(s) of Penny Pritzker is Bryan Traubert.  The number of children of Penny Pritzker are 2.  The relatives of Penny Pritzker is Donald Pritzker (father) , J. B. Pritzker (brother) , Anthony Pritzker (brother). 	Penny Pritzker doesn't have her children with the same man .	1	Penny Pritzker has her children with the same man.	1
921	T2008	GW11	 The chief secretary  of Hong Kong Special Administrative Region of the People's Republic of China is Matthew Cheung.  The financial secretary  of Hong Kong Special Administrative Region of the People's Republic of China is Paul Chan.  The secretary for justice  of Hong Kong Special Administrative Region of the People's Republic of China is Teresa Cheng.  The legco president  of Hong Kong Special Administrative Region of the People's Republic of China is Andrew Leung. 	Hong Kong doesn't have its own president .	2	Hong Kong has its own president.	0
1201	T1805	GW93	 Hugh Hefner is a person.  The political party of Hugh Hefner is Democratic.  The children of Hugh Hefner are Christie, David, Marston, Cooper.  The occupation of Hugh Hefner are Businessman, magazine publisher. 	Hugh Hefner was not a democrat .	0	Hugh Hefner was a democrat.	2
263	T207	GW4	   Burn Energy is a food&drink.  The type of Burn Energy is Energy Drink.  Burn Energy was introduced on 2001.  The variants of Burn Energy are Burn Original , Burn Tropical , Burn Berry , Burn Blue , Burn Mocha Energy (Coffee-flavored and non-carbonated) , Burn Sugarfree , Burn Lemon Ice.    	Burn Energy was not successful at increasing energy for people that drank it .	1	Burn Energy was successful at increasing energy for people that drank it.	1
741	T751	GW59	 David Gestetner was born on 31 March 1854 , Csorna, Kingdom of Hungary, Habsburg Empire.  David Gestetner died on 8 March 1939 (1939-03-09) (aged 84) , London, United Kingdom.  The awards of David Gestetner are John Scott Medal, Blue Plaque.  The fields of David Gestetner is inventor.  	David Gestetner only didn't have a total of four inventions .	1	David Gestetner only had a total of four inventions.	1
673	T528	GW51	 The artist of Dance at Bougival is Pierre-Auguste Renoir.  The year of Dance at Bougival is 1883.  The dimensions of Dance at Bougival is 181.9 by 98.1 centimetres (71.6 in 38.6 in).  The location of Dance at Bougival is Museum of Fine Arts, Boston.  	Pierre-Auguste Renoir was not born in 1884 .	2	Pierre-Auguste Renoir was born in 1884.	0
238	T1693	GW84	   Jedediah Strutt is a person.  Jedediah Strutt died on 7 May 1797.  The spouse(s) of Jedediah Strutt are Elizabeth Woollatt, Anne Daniels.  The children of Jedediah Strutt are William, George, Joseph, Elizabeth, Martha.    	Jedediah Strutt and his wife only didn't have one child .	2	Jedediah Strutt and his wife only had one child.	0
998	T908	GW66	 The 1st vice-president of Republic of Burundi is Gaston Sindimwo.  The capital of Republic of Burundi is Gitega 3°30′S 30°00′E﻿ / ﻿3.500°S 30.000°E.  The ethnic groups  () of Republic of Burundi are 85% Hutu, 14% Tutsi, 1% Twa, ~3,000 Europeans, ~2,000 South Asians.  The 2nd vice-president of Republic of Burundi is Joseph Butore. 	Burundi doesn't elect a king every three years .	2	Burundi elects a king every three years.	0
1276	T1570	GW1	 Joy Villa is a person.  Joy Villa was born on April 25, 1986  (age 32)   Orange, California, U.S..  The years active of Joy Villa is 2001-present.  The political party of Joy Villa is Republican. 	Joy Villa has always not been a Republican .	1	Joy Villa has always been a Republican.	1
1234	T1736	GW93	 Isaac Singer was born on October 27, 1811  Pittstown, New York.  The net worth of Isaac Singer is USD $13 million at the time of his death (approximately 1/709th of US GNP).  The institutions of Isaac Singer is Singer Sewing Machine Company.  The significant advance of Isaac Singer is Sewing machine.  	Isaac Singer was not the most successful entrepreneur in his area at the time .	1	Isaac Singer was the most successful entrepreneur in his area at the time.	1
689	T344	GW28	 The production company of Hot Fuzz are StudioCanal ,  Working Title Films ,  Big Talk Productions.  Hot Fuzz is a movie.  The release date of Hot Fuzz are 16 February 2007  ( 2007-02-16 )  (United Kingdom) ,  20 April 2007  ( 2007-04-20 )  (United States) ,  18 July 2007  ( 2007-07-18 )  (France).  The budget of Hot Fuzz is US$12 million. 	Hot Fuzz was not a low-budget film that was very profitable .	0	Hot Fuzz was a low-budget film that was very profitable.	2
476	T518	GW33	   The origin of ClariS is Hokkaido, Japan.  The genres of ClariS are J-pop, synthpop, pop rock.  The labels of ClariS are SME Records (2010-2017), Sacra Music (2017-present).  The website of ClariS is www.clarismusic.jp.    	ClariS official website is not  www . clarismusic . jp	0	ClariS official website is  www.clarismusic.jp	2
1897	T2391	GW117	 Gymnastics at the Games of the XXVII Olympiad is a sports event.  The venue of Gymnastics at the Games of the XXVII Olympiad is Sydney Super Dome (artistic and trampoline) , Sydney Showground (rhythmic).  The dates of Gymnastics at the Games of the XXVII Olympiad is 16 September - 1 October 2000.  	The Sydney Super Dome is not larger than the Sydney Showground .	1	The Sydney Super Dome is larger than the Sydney Showground.	1
994	T664	GW28	 Crisp is a animal.  The sire of Crisp is Rose Argent (GB).  The grandsire of Crisp is Owen Tudor.  The sex of Crisp is Gelding. 	Crisp was not a wild horse of unknown parentage .	2	Crisp was a wild horse of unknown parentage.	0
1988	T2426	GW28	 The in office was on 4 June 1942 – 30 January 1943.  The leader of Reichsführer-SS Heinrich Himmler is Adolf Hitler.  The preceded by of Reichsführer-SS Heinrich Himmler is Reinhard Heydrich.  The succeeded by of Reichsführer-SS Heinrich Himmler is Ernst Kaltenbrunner.  	Heinrich Himmler was not a member of the German SS division .	0	Heinrich Himmler was a member of the German SS division.	2
594	T546	GW0	 Circus was recorded on November 8, 2006; May - September 2008.  The studio of Circus are  Various, Legacy Studios, Sony Music Studios (New York City, New York), Chalice Recording Studios, Conway Recording Studios, Sunset Studios, The Underlab, Train Tracks Studios (Los Angeles, California), Glenwood Place Studios (Burbank, California), Frou Frou Central (London, England), Bloodshy & Avant Studios, Maratone Studios (Stockholm, Sweden).  The label of Circus is Jive.  The producer of Circus are Benny Blanco, Bloodshy &amp; Avant, The Clutch, Dr. Luke, Fernando Garibay, Nate 'Danja' Hills, Rob Knox, Greg Kurstin, Let's Go to War, Max Martin, Harvey Mason, Jr., Nicole Morier, The Outsyders, Larry Rudolph exec.), Guy Sigsworth, Teresa LaBarbera Whites (exec.).  	Benny Blanco is not signed to Jive Records .	1	Benny Blanco is signed to Jive Records.	1
1977	T2279	GW4	 The Chandos Portrait of William Shakespeare is a painting.  The medium of The Chandos Portrait of William Shakespeare is Oil on canvas.  The dimensions of The Chandos Portrait of William Shakespeare is 55.2 cm   43.8 cm (​21  3 ⁄ 4  in   ​17  1 ⁄ 4  in).  The location of The Chandos Portrait of William Shakespeare is National Portrait Gallery, London. 	The Chandos Portrait of William Shakespeare is not a rectangle in shape .	0	The Chandos Portrait of William Shakespeare is a rectangle in shape.	2
1845	T2440	GW4	 1988 Winter Olympics Ice Hockey is a sport.  The number of matches played in 1988 Winter Olympics Ice Hockey are 42.  The number of goals scored in 1988 Winter Olympics Ice Hockey are 316 (7.52 per match).  	1988 Winter Olympics Ice Hockey didn't have less than 200 points scored .	2	1988 Winter Olympics Ice Hockey had less than 200 points scored.	0
806	T809	GW28	 The country of Culver City, California is United States.  The county of Culver City, California is Los Angeles.  Culver City, California was incorporated on September 20, 1917.  The named for of Culver City, California is Harry Culver.  	Culver City , California was not incorporated in the 19th century .	2	Culver City, California was incorporated in the 19th century.	0
1355	T1153	GW28	 Carrie & Lowell was released on March 31, 2015 (2015-03-31).  The studio of Carrie & Lowell are Flora (Portland, Oregon), Black Watch (Norman, Oklahoma), April Base (Eau Claire, Wisconsin), Pat Dillett's studio (Midtown Manhattan), Stevens' office (Dumbo, Brooklyn), Hotel room (Klamath Falls, Oregon).  The genre of Carrie & Lowell are Indie folk, lo-fi.  The label of Carrie & Lowell is Asthmatic Kitty. 	Carrie & Lowell didn't win many awards upon its release .	1	Carrie & Lowell won many awards upon its release.	1
542	T505	GW28	 Daniel Dingel is a person.  Daniel Dingel was born on ( 1928-01-19 ) January 19, 1928   San Fernando, La Union, Philippine Islands.  Daniel Dingel died on October 18, 2010.  Daniel Dingel was known for alleged inventor of a water-fuelled car.  	Daniel Dingel was not 82 years old when he died .	0	Daniel Dingel was 82 years old when he died.	2
1706	T2526	GW107	 The native name of Studio DEEN is 株式会社スタジオディーン.  The romanized name of Studio DEEN is Kabushiki gaisha Sutaijo Dīn.  Studio DEEN was founded on March 14, 1975; 44 years ago (1975-03-14).  The website of Studio DEEN is www .deen .co .jp.  	Studio DEEN was not found in the 19th century .	2	Studio DEEN was found in the 19th century.	0
1210	T1162	GW28	 The role of Boeing 757 is Narrow-body jet airliner.  The manufacturer of Boeing 757 is Boeing Commercial Airplanes.  Boeing 757 was first flight on February 19, 1982.  The primary users of Boeing 757 are Delta Air Lines ,  FedEx Express, United Airlines, UPS Airlines. 	The Boeing 757 is not an American jet airliner .	0	The Boeing 757 is an American jet airliner.	2
1114	T1972	GW4	 The related products of Imperial Blue are Royal Stag, Blenders Pride, Chivas Regal, 100 Pipers.  The type of Imperial Blue is Indian whisky.  The manufacturer of Imperial Blue is Pernod Ricard.  The distributor of Imperial Blue is Pernod Ricard. 	Imperial Blue whiskey was not manufactured and distributed by the same company .	0	Imperial Blue whiskey was manufactured and distributed by the same company.	2
1654	T2529	GW128	 The industry of Monde Nissin Corporation is Food and beverage.  The founder of Monde Nissin Corporation is Betty Ang.  The headquarters of Monde Nissin Corporation is Makati City, Philippines (main office) , Santa Rosa, Laguna (manufacturing plant).  The products of Monde Nissin Corporation is Noodles, Biscuits, Wafers, Cookies, Packaged Baked Goods, Culinary Aids, Beverages. 	Betty Ang's company doesn't manufacture electronic devices .	2	Betty Ang's company manufactures electronic devices.	0
88	T761	GW51	   The also known as of Code Orange was on Code Orange Kids  (2008-2014).  The years active of Code Orange was on 2008 (2008)-present.  The labels of Code Orange are Roadrunner, Deathwish.  The associated acts of Code Orange are Adventures, Lilith.    	Code Orange hasn't been performing for over 15 years under Death Row records .	2	Code Orange has been performing for over 15 years under Death Row records.	0
1264	T1188	GW17	 BTS is a musician.  BTS was also known as Bangtan Boys, Bulletproof Boy Scouts, Beyond the Scene, Bangtan Sonyeondan.  The genres of BTS are K-pop, hip hop, R&B, EDM.  The labels of BTS are Big Hit, Pony Canyon, Def Jam Japan, Columbia. 	BTS mostly doesn't perform country music .	2	BTS mostly performs country music.	0
1431	T1757	GW4	 Highway to Hell was released on 27 July 1979  ( 1979-07-27 ).  Highway to Hell was recorded on December 1978 (AUS), January-February 1979 (US), March-April 1979 (UK).  The studio of Highway to Hell are Albert, Sydney, Australia, Criteria, Miami, Florida, Roundhouse, London.  The length of Highway to Hell is 41 : 40. 	Highway to Hell was not over an hour in length .	2	Highway to Hell was over an hour in length.	0
1442	T1787	GW4	 The breed of Breed is Thoroughbred.  The sire of Breed is Henry Lee.  The maternal grandsire of Breed is Lomond.  Breed was foaled on 1933. 	Huaso was not born in the 20th century .	0	Huaso was born in the 20th century.	2
7	T1473	GW68	   The artist of Jimson Weed is Georgia O'Keeffe.  The year of Jimson Weed is 1936.  The dimensions of Jimson Weed is 180 cm   212 cm (70 in   83.5 in).  The location of Jimson Weed is Indianapolis Museum of Art, Indianapolis.    	Jimson Weed was not sold to the Indianpolis Museum of Art for two million dollars .	1	Jimson Weed was sold to the Indianpolis Museum of Art for two million dollars.	1
744	T807	GW14	 The origin of Culture Club is London, England.  The genres of Culture Club are Pop rock, new wave, blue-eyed soul, soul, dance-rock.  The labels of Culture Club are Virgin, Epic, Sire, BMG.  The website of Culture Club is cultureclub.co.uk.  	You can't buy band merchandise at their website at cultureclub . co . uk .	1	You can buy band merchandise at their website at cultureclub.co.uk.	1
1203	T1139	GW68	 The president of Academy of Comic Book Arts is Stan Lee (1970) , Dick Giordano (c. 1971) , Neal Adams.  The type of Academy of Comic Book Arts is Comics professionals organization.  The headquarters of Academy of Comic Book Arts is Society of Illustrators.  The location of Academy of Comic Book Arts is New York City. 	Dick Giordano was not president headquartered at the Society of Illustrators for exactly one year .	1	Dick Giordano was president headquartered at the Society of Illustrators for exactly one year.	1
252	T849	GW51	   Dear Zindagi was directed by Gauri Shinde.  Dear Zindagi was produced by Gauri Khan ,  Karan Johar ,  Gauri Shinde.  Dear Zindagi was written by Gauri Shinde.  Dear Zindagi was screenplay by Gauri Shinde.   	Dear Zindagi is not an Indian movie directed and written by Gauri Sinde .	0	Dear Zindagi is an Indian movie directed and written by Gauri Sinde.	2
1571	T2024	GW93	 Hot dog is a food&drink.  The alternative names of Hot dog are Frankfurter, frank, wiener, weenie, tube steak, sausage, banger.  The main ingredients of Hot dog are Sausage made from pork, beef, chicken, turkey or combinations thereof, a bun.  The food energy (per serving) of Hot dog is 210 kcal.  	Hot dogs are usually primarily not made from pork .	1	Hot dogs are usually primarily made from pork.	1
814	T641	GW33	 Darren Aronofsky was born on (1969-02-12) February 12, 1969 (age 49) , New York City, New York, U.S..  The alma mater of Darren Aronofsky is Harvard University , AFI Conservatory.  The partner(s) of Darren Aronofsky is Rachel Weisz (2001-2010).  The number of children of Darren Aronofsky are 1.  	Rachel Weisz didn't have 1 children	2	Rachel Weisz had 1 children	0
674	T590	GW54	 Clash of the Titans was edited by Vincent Tabaillon, Martin Walsh.  Clash of the Titans was directed by Louis Leterrier.  Clash of the Titans was produced by Basil Iwanyk, Kevin De La Noy, Richard D. Zanuck.  Clash of the Titans was starring Sam Worthington, Gemma Arterton, Mads Mikkelsen, Alexa Davalos, Ralph Fiennes, Liam Neeson. 	Clash of the Titans was not directed by Louis Leterrier	0	Clash of the Titans was directed by Louis Leterrier	2
1573	T2430	GW112	 The urban area of Heraklion is 225,574 km 2  (87,095 sq mi).  The municipality of Heraklion is 244.6 km 2  (94.4 sq mi).  The municipal unit of Heraklion is 109.0 km 2  (42.1 sq mi).  The highest elevation of Heraklion is 33 m (108 ft). 	The urban area doesn't cover over 90 , 000 square miles .	2	The urban area covers over 90,000 square miles.	0
403	T940	GW27	   The total area of Bruges Brugge is 118,187.  The density of Bruges Brugge is 850/sq km  (2,200/sq mi).  Bruges Brugge was postal codes on 8000, 8200, 8310, 8380.  The area codes of Bruges Brugge is 050.   	Bruges doesn't have four postal codes .	0	Bruges has four postal codes.	2
421	T135	GW2	 Chorley cake is a food&drink.  The type of Chorley cake is Pastry.  The place of origin of Chorley cake is England.  The main ingredients of Chorley cake are Shortcrust pastry , raisins.  	Chorley cake is usually not enjoyed with coffee .	2	Chorley cake is usually enjoyed with coffee.	0
1727	T2656	GW129	 The number of coordinates of Minsk is 53°54′N 27°34′E﻿ / ﻿53.900°N 27.567°E.  The number of capital city of Minsk is 409.5 km 2  (158.1 sq mi).  The number of elevation of Minsk is 280.6 m (920.6 ft).  The number of density of Minsk is 4,841/km 2  (12,540/sq mi). 	Minsk Elevation is not 280 . 6 m ( 922 . 6 ft )	1	Minsk Elevation is 280.6 m (922.6 ft)	1
920	T432	GW36	 Concrete and Gold is a album.  Concrete and Gold was released on September 15, 2017.  Concrete and Gold was recorded on December 2016 - May 2017.  The label of Concrete and Gold are RCA, Roswell. 	Concrete and Gold didn't sell 200 , 000 albums .	1	Concrete and Gold sold 200,000 albums.	1
1545	T2358	GW31	 Giant's Causeway was last updated on April 17, 2010.  	The information for Giants Causeway was last not updated on April 17 , 2010 .	0	The information for Giants Causeway was last updated on April 17,2010.	2
739	T929	GW67	 The number of times held of Caesars Palace Grand Prix is 4.  Caesars Palace Grand Prix was first held on 1981.  Caesars Palace Grand Prix was last held on 1984.  The circuit length of Caesars Palace Grand Prix is 3.650 km (2.268 mi). 	Caesar's Palace Grand Prix was not a competition held 4 times around 35 years ago .	0	Caesar's Palace Grand Prix was a competition held 4 times around 35 years ago.	2
1783	T2294	GW4	 Malus domestica 'Dabinett' is a food.  The cultivar of Malus domestica 'Dabinett' is 'Dabinett'.  The origin of Malus domestica 'Dabinett' is England, probably early 1900s.  	Malus domestica 'Dabinett' have not been around over 100 years .	1	Malus domestica 'Dabinett' have been around over 100 years.	1
1158	T2000	GW60	 Homogenic is a album.  Homogenic was released on 22 September 1997.  Homogenic was recorded on August 1996 - August 1997.  The label of Homogenic are One Little Indian, Elektra. 	The recording was not released in the same year that its recording began .	2	The recording was released in the same year that its recording began.	0
352	T221	GW4	 The city area of Budapest is 1,779,361.  The area code of Budapest is 1.  The urban area of Budapest is 2,947,722.  The metro area of Budapest is 3,303,786. 	Over 3 million people don't live in the main Budapest area .	1	Over 3 million people live in the main Budapest area.	1
1578	T2314	GW121	 The portuguese timor was on 16th century.  The independence declared was on 28 November 1975.  The annexation by indonesia was on 17 July 1976.  The administered by untaet was on 25 October 1999. 	Citizens of Timor didn't speak Portuguese after the founding of the Republic .	1	Citizens of Timor spoke Portuguese after the founding of the Republic.	1
485	T100	GW2	 The release date of Fargo are March 8, 1996  ( 1996-03-08 )  (United States), May 31, 1996  ( 1996-05-31 )  (United Kingdom).  The running time of Fargo is 98 minutes.  The budget of Fargo is $7 million.  In the box office, Fargo made $60.6 million.  	Fargo didn't run in theaters for 10 weeks in the UK .	1	Fargo ran in theaters for 10 weeks in the UK.	1
1142	T1243	GW4	 Camp is a album.  The studio of Camp is Hyperion Sound, Los Angeles, CA.  The label of Camp is Glassnote.  The producer of Camp are Childish Gambino, Ludwig Göransson.  	The album Camp didn't have one producer .	2	The album Camp had one producer.	0
1441	T1489	GW84	 The website of Jennette McCurdy is www .jennettemccurdy .com.   Jennette McCurdy was born on ( 1992-06-26 )  June 26, 1992  (age 26)   Long Beach, California, U.S..  The residence of Jennette McCurdy is Studio City, California, U.S..  The labels of Jennette McCurdy is Capitol Nashville/EMI. 	Jennette McCurdy hasn't been signed to RCA before .	1	Jennette McCurdy has been signed to RCA before.	1
1941	T2364	GW117	 Girls' Generation is a musician.  The genres of Girls' Generation are K-pop, bubblegum pop, electropop.  The years active of Girls' Generation is 2007-present.  The labels of Girls' Generation are SM Entertainment, EMI Japan, Interscope. 	Girls' Generation is not a music group that has performed for more than 10 years .	0	Girls' Generation is a music group that has performed for more than 10 years.	2
455	T422	GW0	   The genres of Jerry Lee Lewis are Rock and roll, rockabilly, country, gospel, honky-tonk, blues.  The occupation(s) of Jerry Lee Lewis are Singer, pianist, musician, songwriter, actor.  The instruments of Jerry Lee Lewis are Vocals, piano, guitar.  The associated acts of Jerry Lee Lewis are Johnny Cash, Elvis Presley, Carl Perkins, Buddy Holly, Conway Twitty, Mickey Gilley, Roy Orbison, Tom Jones, J. D. Sumner.   	Jerry Lee Lewis didn't play piano alongside Johnny Cash .	1	Jerry Lee Lewis played piano alongside Johnny Cash.	1
1907	T2538	GW110	 The products of Manulife Financial Corporation. is Asset management, Commercial banking, Commercial Mortgages, Consumer banking, Group benefits, Insurance, Investments, Mutual funds, Private banking, Real estate, Real estate, Reinsurance, Securities, Underwriting, Wealth Management.  The formerly of Manulife Financial Corporation. is The Manufacturers Life Insurance Company.  The type of Manulife Financial Corporation. is Public company.  The subsidiaries of Manulife Financial Corporation. are John Hancock Financial, Manulife Asset Management, Manulife Bank of Canada. 	Manulife Financial Corporation , which was formely known as The Manufacturers Life Insurance Company , doesn't have more than one subsidiary .	0	Manulife Financial Corporation, which was formely known as The Manufacturers Life Insurance Company, has more than one subsidiary.	2
1410	T1955	GW84	 I and the Village is a painting.  The artist of I and the Village is Marc Chagall.  The medium of I and the Village is Oil on canvas.  The location of I and the Village is Museum of Modern Art, NY.  	I and the Village was not the only oil painting done by Marc Chagill .	0	I and the Village was the only oil painting done by Marc Chagill.	2
1807	T2360	GW1	 The year of Girl in White is 1890.  The medium of Girl in White is Oil on canvas.  The dimensions of Girl in White is 66.7 cm   45.8 cm (26.3 in   18.0 in).  The location of Girl in White is National Gallery of Art, Washington, D.C..  	Girl in White is not over 3 feet wide .	2	Girl in White is over 3 feet wide.	0
1225	T1140	GW0	 World War I was peace treaties on Treaty of Versailles Signed 28 June 1919 (4 years and 11 months), Treaty of Saint-Germain-en-Laye Signed 10 September 1919 (5 years, 1 month, 1 week and 6 days), Treaty of Neuilly-sur-Seine Signed 27 November 1919 (4 years, 1 month, 1 week and 6 days), Treaty of Trianon Signed 4 June 1920 (5 years, 10 months and 1 week), Treaty of Sèvres Signed 10 August 1920 (6 years, 1 week and 6 days), United States–Austria Peace Treaty Signed 24 August 1921 (3 years, 8 months, 2 weeks and 3 days), United States–Germany Peace Treaty Signed 25 August 1921 (4 years, 4 months, 2 weeks and 5 days), United States–Hungary Peace Treaty Signed 29 August 1921 (3 years, 8 months, 3 weeks and 1 day), Treaty of Lausanne Signed 24 July 1923 (8 years, 8 months, 3 weeks and 4 days).  The location of World War I are Europe, Africa, the Middle East, the Pacific Islands, China, Indian Ocean, North and South Atlantic Ocean.  The result of World War I are Allied victory, Central Powers victory on the Eastern Front nullified by defeat on the Western Front, Fall of all continental empires in Europe (including Germany, Russia, Turkey and Austria-Hungary), Russian Revolution and Russian Civil War – the collapse of the Russian Empire and the subsequent formation of the Soviet Union, Beginning of Turkish War of Independence, Widespread unrest and revolutions throughout Europe and Asia, Rise of Fascism in Europe, Creation of the League of Nations .  The territorial changes of World War I are Formation of new countries in Europe and the Middle East, ransfer of German colonies and territories, regions of the former Ottoman Empire, regions of the former Austro-Hungarian Empire and Soviet Union territories to other countries.  	The Soviet Union was not created during World War I .	1	The Soviet Union was created during World War I.	1
746	T634	GW51	 Denial was directed by Mick Jackson.  Denial was screenplay by David Hare.  Denial was starring Rachel Weisz, Tom Wilkinson, Timothy Spall, Andrew Scott, Jack Lowden, Caren Pistorius, Alex Jennings.  The production company of Denial are Krasnoff/Foster Entertainment, Shoebox Films, Participant Media, BBC Films. 	Denial is not a movie directed by Mick Jackson .	0	Denial is a movie directed by Mick Jackson.	2
888	T1161	GW14	 Brand New Eyes is a album.  Brand New Eyes was released on September 29, 2009 (2009-09-29).  Brand New Eyes was recorded on January-March 2009.  The studio of Brand New Eyes is Lightning Sound Studios, Hidden Hills, California. 	More than one album was not recorded at Lightning Sound Studios .	1	More than one album was recorded at Lightning Sound Studios.	1
386	T900	GW51	   The capitaland largest city of Central African Republic is Bangui 4°22′N 18°35′E﻿ / ﻿4.367°N 18.583°E.  The ethnic groups of Central African Republic are Baya, Banda, Mandjia, Sara, Fulani, Mboum, M'Baka, Yakoma, others.  The religion of Central African Republic is Predominantly Christianity.  The government of Central African Republic is Unitary semi-presidential constitutional republic.   	The Central African Republic didn't form after a massive civil war in central Africa across several tribes .	1	The Central African Republic formed after a massive civil war in central Africa across several tribes.	1
498	T1635	GW4	   The country of Kauto Star is France.  The sex of Kauto Star is Gelding.  The record of Kauto Star is 41: 23-7-4.  The earnings of Kauto Star is 3,775,883 pounds.    	Kauto Star was not able to win the majority of their races .	0	Kauto Star was able to win the majority of their races.	2
2009	T2469	GW28	 Katowice is a city.  The country of Katowice is Poland.  The county of Katowice is city county.  Katowice was city rights on 1865.  	Katowice is not Poland's largest city .	1	Katowice is Poland's largest city.	1
1648	T2448	GW115	 Incesticide is a album.  Incesticide was released on December 14, 1992.  Incesticide was recorded on 1988-1991.  The label of Incesticide is DGC. 	Insecticide was not released on 1993	2	Insecticide was released on 1993	0
1527	T1228	GW27	 The post town of Kings Cross is LONDON.  The london assembly of Kings Cross are Barnet and Camden, North East.  The london borough of Kings Cross are Camden, Islington.  The ceremonial county of Kings Cross is Greater London. 	Kings Cross doesn't cover two boroughs in Greater London .	0	Kings Cross covers two boroughs in Greater London.	2
1987	T2312	GW117	 Early Sunday Morning is a painting.  The year of Early Sunday Morning is 1930.  The medium of Early Sunday Morning is Oil paint, canvas.  The dimensions of Early Sunday Morning is 89.4 cm (35.2 in)   153 cm (60 in).  	Early Sunday Morning was not pained with only 1 brush .	1	Early Sunday Morning was pained with only 1 brush.	1
1194	T1547	GW1	 The studio of Katy Hudson are The Velvet Elvis, Nashville, House of Tom, Cool Springs, Sound Kitchen, Cool Springs, Kong's Cage, Franklin, Tennessee.  The genre of Katy Hudson are Christian rock, contemporary Christian music.  The label of Katy Hudson is Red Hill.  The producer of Katy Hudson are Tommy Collier, Otto Price, David Browning.  	More of Katy Hudson was not recorded at The Velvet Elvis than Sound Kitchen .	1	More of Katy Hudson was recorded at The Velvet Elvis than Sound Kitchen.	1
1597	T2657	GW121	 The productioncompany of West Side Story is The Mirisch Company , Seven Arts Productions.  West Side Story was distributed by United Artists.  West Side Story was produced by Robert Wise.  West Side Story was directed by Robert Wise , Jerome Robbins. 	The producer of West Side Story is not also one of the directors .	0	The producer of West Side Story is also one of the directors.	2
12	T118	GW2	 John Wayne Gacy is a person.  The victims of John Wayne Gacy is 33+.  The span of crimes of John Wayne Gacy was on January 3, 1972 - December 11, 1978.  The date apprehended of John Wayne Gacy was on December 21, 1978. 	John Wayne Gacy didn't kill more than 2 dozen people .	0	John Wayne Gacy killed more than 2 dozen people.	2
223	T1435	GW28	   Kapil Sharma was born on ( 1981-04-02 )  2 April 1981  (age 37)   Amritsar, Punjab, India.  The residence of Kapil Sharma is Mumbai, Maharashtra, India.  The nationality of Kapil Sharma is Indian.  Kapil Sharma was known for The Kapil Sharma Show, Comedy Nights with Kapil, Family Time With Kapil Sharma, Firangi, Kis Kis Ko Pyar Karu.   	Kapil Sharma is not an English-speaking entertainer from India .	1	Kapil Sharma is an English-speaking entertainer from India.	1
823	T438	GW27	 Children's Games is a painting.  The artist of Children's Games is Pieter Bruegel the Elder.  The type of Children's Games is Oil on panel.  The location of Children's Games is Kunsthistorisches Museum, Vienna.  	'Children's Games' by Pieter Bruegel is not in private hands .	2	'Children's Games' by Pieter Bruegel is in private hands.	0
353	T29	GW0	   Bullet for My Valentine is a musician.  The origin of Bullet for My Valentine is Bridgend, Wales, UK.  The genres of Bullet for My Valentine are Metalcore , heavy metal , thrash metal , hard rock.  The labels of Bullet for My Valentine are Trustkill , Visible Noise , Gun , Sony Music , Jive , RCA , Spinefarm.   	Bullet for My Valentine are not a band from Europe .	0	Bullet for My Valentine are a band from Europe.	2
865	T776	GW14	 The origin of Crystal Castles is Toronto, Ontario, Canada.  The genres of Crystal Castles are Electropunk, electroclash, synth-pop, witch house.  The labels of Crystal Castles are Lies, Last Gang, Fiction.  The website of Crystal Castles is crystalcastles.com.  	Crystal Castles is not based in Northern Europe .	2	Crystal Castles is based in Northern Europe.	0
187	T822	GW0	   Columbus, Georgia is a city.  The country of Columbus, Georgia is United States.  The state of Columbus, Georgia is Georgia.  The county of Columbus, Georgia is Muscogee.   	Columbus is not the capital of Georgia .	1	Columbus is the capital of Georgia.	1
1758	T2423	GW4	 The in office was on 6 January 1929 – 29 April 1945.  The leader of Reichsführer-SS Heinrich Himmler is Adolf Hitler.  The preceded by of Reichsführer-SS Heinrich Himmler is Erhard Heiden.  The succeeded by of Reichsführer-SS Heinrich Himmler is Karl Hanke.  	Heinrich Himmler was not with the party until Hitler's death .	2	Heinrich Himmler was with the party until Hitler's death.	0
1186	T1836	GW93	 The location of Iwaki Yumoto Onsen is Iwaki, Fukushima, Japan.  The elevation of Iwaki Yumoto Onsen is 0 meters.  The type of Iwaki Yumoto Onsen is saline.  The discharge of Iwaki Yumoto Onsen is 5000 liters/min.  	Iwaki Yumoto Onsen doesn't have an elevation of 10 meters .	2	Iwaki Yumoto Onsen has an elevation of 10 meters.	0
