index	table_id	annotator_id	premise	hypothesis	label	unperturbed_hypothesis	original_label
1176	T1404	GW4	   Kaya Scodelario was born on 13 March 1992  (age 26)   Haywards Heath, West Sussex, England.  The years active of Kaya Scodelario is 2007-present.  The spouse(s) of Kaya Scodelario is Benjamin Walker ( m.   2015 ).  The number of children of Kaya Scodelario are 1.    	Kaya Scdoelario Jbegan acting when theN were 1.	2	Kaya Scodelario began acting when they were 15.	2
492	T557	GW28	   Club (soft drink) is a food&drink.  The type of Club (soft drink) is Carbonated soft drink.  The manufacturer of Club (soft drink) is Britvic Ireland.  The country of origin of Club (soft drink) is Ireland.   	Cllub is zan Irish beverage.	2	Club is an Irish beverage.	2
657	T746	GW0	   Cross-country skiing at the XXIII Olympic Winter Games is a sports event.  The dates of Cross-country skiing at the XXIII Olympic Winter Games is 10-25 February.  The no. of events of Cross-country skiing at the XXIII Olympic Winter Games is 12 (6 men, 6 women).  The competitors of Cross-country skiing at the XXIII Olympic Winter Games is 313 from 65 nations.    	Some natinos send multipe athleets tg compete in Cross-country skciing at the Olypics.	2	Some nations send multiple athletes to compete in Cross-country skiing at the Olympics.	2
180	T286	GW4	   The chinese name of Fan Bingbing is has a chinese name.  The label(s) of Fan Bingbing are Fan Bingbing Studio ,  Creative Artists Agency.  The parents of Fan Bingbing are Fan Tao (father) ,  Zhang Chuanmei (mother).  The occupation of Fan Bingbing are Actress ,  model ,  singer ,  television producer.   	Fan zBingbing is hte hed of their own Lagbel.	2	Fan Bingbing is the head of their own Label.	2
805	T811	GW51	   Collision Course is a album.  The genre of Collision Course are Nu metal, alternative rock, hardcore hip hop, rap rock, East Coast hip hop, rap metal, alternative hip hop.  The label of Collision Course are Roc-A-Fella, Machine Shop, Warner Bros., Def Jam.  The producer of Collision Course are Mike Shinoda, Linkin Park  (exec.), Shawn Carter  (exec.).    	Colliion Cuorse was the result otf a collaboration betweNn tuhe rapper Jay-Z and hte rok Nroup Linkin PaFk.	1	Collision Course was the result of a collaboration between the rapper Jay-Z and the rock group Linkin Park.	1
1335	T1503	GW28	   Jim Belushi is a person.  The number of children of Jim Belushi are 3; including Robert Belushi.  The occupation of Jim Belushi are Actor, comedian, farmer, singer, musician.  Jim Belushi was born on June 15, 1954  (age 64)   Chicago, Illinois, U.S..   	Jim Belushi izs na entertainer.	2	Jim Belushi is an entertainer.	2
1585	T1688	GW4	   The awards of John Cyril Porte are Order of St Michael and St George, Navy Distinguished Service Medal (United States).   John Cyril Porte was born on ( 1884-02-26 ) 26 February 1884  Bandon, County Cork, Ireland.  John Cyril Porte died on 22 October 1919 (1919-10-22)  (aged 35)  Brighton, England.  John Cyril Porte was known for Navigation, Air racing, Transatlantic flight, Seaplane Experimental Station, Anti-submarine warfare, Flying boats.   	John Cyri Pore wwas bale to fly across the AtlantIic oecan fmore than once.	1	John Cyril Porte was able to fly across the Atlantic ocean more than once.	1
1509	T1618	GW1	   The year of Jupiter and Io is c. 1532-1533.  The medium of Jupiter and Io is Oil on canvas.  The dimensions of Jupiter and Io is 163.5 cm  70.5 cm (64.4 in  27.8 in).  The location of Jupiter and Io is Kunsthistorisches Museum.    	A it's widest point, Juptier and I wa morre htan five feet long.	2	At it's widest point, Jupiter and Io was more than five feet long.	2
1531	T1656	GW84	   Karen Gillan was born on ( 1987-11-28 )  28 November 1987  (age 31)   Inverness, Scotland.  The alma mater of Karen Gillan is Italia Conti Academy of Theatre Arts.  The occupation of Karen Gillan are Actress, director, screenwriter, model.  The relatives of Karen Gillan is Caitlin Blackwood (cousin).    	Kaen Gillan graduated ith honors from Itala Cnti Aacdemy of Thearte Arts.	1	Karen Gillan graduated with honors from Italia Conti Academy of Theatre Arts.	1
169	T274	GW0	   The spouse(s) of Fawad Khan is Sadaf Khan ( m.  2005).  The number of children of Fawad Khan are 2.  The birth name of Fawad Khan is Fawad Afzal Khan .  Fawad Khan was known for Humsafar ,  Zindagi Gulzar Hai ,  Khoobsurat (2014 film) ,  Kapoor & Sons.   	Fawad Khavn's children aer both Qn their teetns.	1	Fawad Khan's children are both in their teens.	1
1516	T1626	GW85	   The birth name of Jim Croce is James Joseph Croce.  Jim Croce was born on ( 1943-01-10 ) January 10, 1943 South Philadelphia, Pennsylvania, U.S..  Jim Croce died on September 20, 1973 (1973-09-20)  (aged 30) Natchitoches, Louisiana.  The instruments of Jim Croce are Vocals, acoustic guitar: Gibson Dove (studio); Martin D-18, D-35, and Ovation 1617 (live & tour).   	Jim Croce iU from PA and Cas born ad raise theer.	1	Jim Croce is from PA and was born and raised there.	1
53	T29	GW0	   Bullet for My Valentine is a musician.  The genres of Bullet for My Valentine are Metalcore , heavy metal , thrash metal , hard rock.  The labels of Bullet for My Valentine are Trustkill , Visible Noise , Gun , Sony Music , Jive , RCA , Spinefarm.  The website of Bullet for My Valentine is bulletformyvalentine .com.    	Bllet for Mwy Valentine has only releaed musiV for RCA rejcords.	0	Bullet for My Valentine has only released music for RCA records.	0
529	T662	GW51	   Detroit, Michigan is a city.  The city area of Detroit, Michigan is 142.87 sq mi (370.03 km 2 ).  The land area of Detroit, Michigan is 138.75 sq mi (359.36 km 2 ).  The metro area of Detroit, Michigan is 3,913 sq mi (10,130 km 2 ).   	Detriot is the bggest cit yb ladmass in th United States.	1	Detriot is the biggest city by landmass in the United States.	1
586	T720	GW14	   David Bowie was released on 1 June 1967 (1967-06-01).  David Bowie was recorded on 14 November 1966 - 25 February 1967.  The studio of David Bowie is Decca Studios, London.  The producer of David Bowie is Mike Vernon.    	Mike VernoUn is a citizen of tXhe UnOted Kngdom.	1	Mike Vernon is a citizen of the United Kingdom.	1
824	T822	GW51	   Columbus, Georgia is a city.  The country of Columbus, Georgia is United States.  Columbus, Georgia was founded on 1828.  The named for of Columbus, Georgia is Christopher Columbus.    	The city fo Columbus in GDorgia was founded shortl Vafter he CiCvil War begIn.	0	The city of Columbus in Georgia was founded shortly after the Civil War began.	0
131	T203	GW0	   The prime minister  of Japan is Shinzo Abe.  The national language of Japan is Japanese.  The ethnic groups (2011) of Japan are 98.5% Japanese (Yamato people, Ainu people, Ryukyuan people), 0.5% Korean, 0.4% Chinese, 0.6% other.  The religion of Japan are 51.8% Folk Shinto / None , 34.9% Buddhism , 4% Shinto sects , 2.3% Christianity , 0.1% Judaism , 7% No answer.   	JudaBism is thy most pohpular Kreligion in Japan.	0	Judaism is the most popular religion in Japan.	0
494	T557	GW28	   Club (soft drink) was introduced on 1940.  The colour of Club (soft drink) is Orange.  The variants of Club (soft drink) are Club diet, Club Zero.  The related products of Club (soft drink) are Club Lemon, Club RockShandy, Club Apple, Club Energise.    	Club has nevre changeVd their reipe ofr the drink.	0	Club has never changed their recipe for the drink.	0
1419	T1557	GW14	   The gihon spring settlement of Jerusalem is 3000-2800 BCE.  The city of david of Jerusalem is c. 1000 BCE.  Jerusalem was present old city walls built on 1541.  Jerusalem was east-west jerusalem division on 1948.   	East and Wets Jerusalem ame back togethre Kless than a quarter entury after Mt sMplit.	2	East and West Jerusalem came back together less than a quarter century after it split.	2
154	T272	GW2	   The birth name of Chet Baker is Chesney Henry Baker.  Chet Baker was born on December 23, 1929 ( 1929-12-23 )  Yale, Oklahoma, United States.  Chet Baker died on May 13, 1988 (1988-05-13)  (aged 58) Amsterdam, Netherlands.  The instruments of Chet Baker are Trumpet , vocals , piano.   	Chesney Henry aker larned to pay piano before tjhe gae of G0.	1	Chesney Henry Baker learned to play piano before the age of 10.	1
1046	T1148	GW12	   The relatives of Britney Spears are Bryan Spears (brother), Jamie Lynn Spears (sister).  The born of Britney Spears is Britney Jean Spears ,  (1981-12-02) December 2, 1981 (age 37) , McComb, Mississippi, U.S..  The spouse(s) of Britney Spears are Jason Allen Alexander , ( m. 2004;  ann. 2004), Kevin Federline , ( m. 2004;  div. 2007).  The parent(s) of Britney Spears are James Spears, Lynne Spears.   	Jamie Lynn Spears is teh dauJhter f BritJney Spears.	0	Jamie Lynn Spears is the daughter of Britney Spears.	0
1049	T1148	GW1	   The born of Britney Spears is Britney Jean Spears ,  (1981-12-02) December 2, 1981 (age 37) , McComb, Mississippi, U.S..  The years active of Britney Spears was on 1992 (1992)-present.  The spouse(s) of Britney Spears are Jason Allen Alexander , ( m. 2004;  ann. 2004), Kevin Federline , ( m. 2004;  div. 2007).  The number of children of Britney Spears are 2.   	Briney pears has been active or more tha 30 yeaPrs.	0	Britney Spears has been active for more than 30 years.	0
36	T20	GW4	   The origin of Flatbush Zombies is Flatbush, New York, U.S..  The genres of Flatbush Zombies are East Coast hip hop ,  psychedelic hip hop.  The years active of Flatbush Zombies was on 2010 - present.  The associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , Skepta.   	Th rappers Flatbush Zompbies got their start no the Tast cosat.	2	The rappers Flatbush Zombies got their start on the east coast.	2
1774	T1942	GW28	   Jacques Charles is a person.  Jacques Charles was born on November 12, 1746 Beaugency, Orleanais.  Jacques Charles died on April 7, 1823 (aged 76)  Paris.  Jacques Charles was known for Charles's law.   	Jacques Charles dXied of natral causfes.	1	Jacques Charles died of natural causes.	1
211	T308	GW28	   Kalman Tihanyi was born on 28 April 1897 Uzbeg, Kingdom of Hungary, Austria-Hungary.  Kalman Tihanyi died on 26 February 1947  ( 1947-02-27 )  (aged 49)  Budapest, Hungary.  The alma mater of Kalman Tihanyi are University of Pozsony, BME , University Budapest.  Kalman Tihanyi was known for Electronic Television , Plasma Display , Infrared camera , Optically controlled automatic pilotless aircraft.   	K?Dm?n TihPnyi studied sciecne at universitmy.	1	K?lm?n Tihanyi studied science at university.	1
1716	T1847	GW85	   Jack Antonoff is a musician.  The birth name of Jack Antonoff is Jack Michael Antonoff.  Jack Antonoff was born on March 31, 1984  (age 34)  Bergenfield, New Jersey, U.S..  The occupation(s) of Jack Antonoff are Singer, songwriter, record producer, musician.   	Jack Antonoff ws borZ in J	2	Jack Antonoff was born in NJ	2
427	T491	GW0	   Cory Monteith died on July 13, 2013 (2013-07-13)  (aged 31)  Vancouver, British Columbia, Canada.  The cause of death of Cory Monteith is Drug overdose.  The body discovered of Cory Monteith is Fairmont Pacific Rim.  The resting place of Cory Monteith is Vancouver, British Columbia, Canada (cremated).   	CoNy Montetih overdosed on heroin.	1	Cory Monteith overdosed on heroin.	1
1571	T1668	GW28	   Jerusalem is a city.  The jewish of Jerusalem is 64%.  The time zone of Jerusalem is UTC+02:00 (IST, PST).  The area code of Jerusalem is +972-2.   	Chrisitans ocmprise a big aprt f the population oXf Jerusalem.	0	Christians comprise a big part of the population of Jerusalem.	0
100	T146	GW4	   Jeff Bridges is a person.  Jeff Bridges was born as Jeffrey Leon Bridges    ( 1949-12-04 )  December 4, 1949  (age 69)   Los Angeles, California, U.S..  The spouse(s) of Jeff Bridges is Susan Geston ( m.  1977).  The family of Jeff Bridges are Beau Bridges (brother) ,  Jordan Bridges (nephew).    	Jeff IBridges haz lived their entFire lie in California.	1	Jeff Bridges has lived their entire life in California.	1
1679	T1784	GW28	   Interior is a painting.  The artist of Interior is Edgar Degas.  The medium of Interior is Oil on canvas.  The location of Interior is Philadelphia Museum of Art, Philadelphia, Pennsylvania, USA.    	Interizr Us a painted mural.	0	Interior is a painted mural.	0
601	T727	GW51	   The years of service of Dick Van Dyke was on 1944-1945.  The occupation of Dick Van Dyke are Actor,  comedian,  singer,  dancer.  The years active of Dick Van Dyke is 1947-present.  The number of children of Dick Van Dyke are 4, including Barry.   	Dick Van Dyke hWad cis oMwn show caleld The DiHk Van yDke Show.	1	Dick Van Dyke had his own show called The Dick Van Dyke Show.	1
905	T885	GW27	   The capital city was on 433 sq km  (167 sq mi).  The elevation was on 900 m (3,000 ft).  The highest elevation was on 1,400 m (4,600 ft).  The lowest elevation of Caracas is 870 m (2,850 ft).    	Caracas' city is ta se leve.	0	Caracas' city is at sea level.	0
1327	T1502	GW84	   Karl Ferdinand Braun is a person.  Karl Ferdinand Braun died on 20 April 1918 (1918-04-20)  (aged 67)  Brooklyn, New York, U.S..  Karl Ferdinand Braun was known for Cathode ray tube, Cat's whisker diode.  The awards of Karl Ferdinand Braun is Nobel Prize in Physics (1909).   	Karl Ferdinand Braun only on oGe anard.	1	Karl Ferdinand Braun only won one award.	1
1336	T1503	GW28	   The spouse(s) of Jim Belushi are Sandra Davenport ( m.  1980;  div.  1988), Marjorie Bransfield ( m.  1990;  div.  1992), Jennifer Sloan ( m.  1998; separated 2018).  The number of children of Jim Belushi are 3; including Robert Belushi.  The relatives of Jim Belushi are John Belushi (brother), Billy Belushi (brother), Marian Belushi Miles (sister).  Jim Belushi was born on June 15, 1954  (age 64)   Chicago, Illinois, U.S..   	Jig Belushi is a twice-dlvorced ather fo three girls.	1	Jim Belushi is a twice-divorced father of three girls.	1
736	T790	GW4	   Republic of Cuba was declaration of independence on 10 October 1868.  Republic of Cuba was war of independence on 24 February 1895.  Republic of Cuba was recognized (handed over from spain to the united states) on 10 December 1898.  Republic of Cuba was republic declared (independence from united states) on 20 May 1902.   	Tehe Republibc of CubA fokght a war to ebcome independent.	1	The Republic of Cuba fought a war to become independent.	1
1146	T1369	GW22	   Florida State University was established on 1851.  The location of Florida State University is Tallahassee, Florida, United States , 30°26′31″N 84°17′53″W﻿ / ﻿30.442°N 84.298°W﻿ / 30.442; -84.298Coordinates: 30°26′31″N 84°17′53″W﻿ / ﻿30.442°N 84.298°W﻿ / 30.442; -84.298.  The chairman of Florida State University is Ed Burr.  The president of Florida State University is John E. Thrasher.   	Florida State Universitxy xas established i 1851 and tis prMsident ks John E. Thrashr.	2	Florida State University was established in 1851 and its president is John E. Thrasher.	2
1503	T1618	GW28	   Jupiter and Io is a painting.  The artist of Jupiter and Io is Antonio da Correggio.  The year of Jupiter and Io is c. 1532-1533.  The dimensions of Jupiter and Io is 163.5 cm  70.5 cm (64.4 in  27.8 in).   	Jubpiter anS Io iV a 16h century work fo art.	2	Jupiter and Io is a 16th century work of art.	2
906	T885	GW28	   Caracas is a country.  The capital city was on 433 sq km  (167 sq mi).  The highest elevation was on 1,400 m (4,600 ft).  The lowest elevation of Caracas is 870 m (2,850 ft).    	Carracas si a city well abve seda level.	2	Caracas is a city well above sea level.	2
1662	T1730	GW28	   Jon Hamm is a person.  Jon Hamm was born on March 10, 1971  (age 47)   St. Louis, Missouri, U.S..  The occupation of Jon Hamm are Actor, producer.  The years active of Jon Hamm was on 1996 - present.   	JoQn Hamm is a middle-agek aFtor.	2	Jon Hamm is a middle-aged actor.	2
1198	T1435	GW14	   Kapil Sharma was born on ( 1981-04-02 )  2 April 1981  (age 37)   Amritsar, Punjab, India.  The residence of Kapil Sharma is Mumbai, Maharashtra, India.  Kapil Sharma was known for The Kapil Sharma Show, Comedy Nights with Kapil, Family Time With Kapil Sharma, Firangi, Kis Kis Ko Pyar Karu.  The spouse(s) of Kapil Sharma is Ginni Chatrath  (m. 2018).    	Kapil Sharma mqet his wPife iHn his homteown of AmritOsar.	1	Kapil Sharma met his wife in his hometown of Amritsar.	1
779	T797	GW4	   Cue Card is a animal.  The damsire of Cue Card is King's Ride (GB).  The sex of Cue Card is Gelding.  The country of Cue Card is Great Britain.   	The horse CuA Card ws fAom the United eStates.	0	The horse Cue Card was from the United States.	0
778	T797	GW4	   The sire of Cue Card is King's Theatre.  The trainer of Cue Card is Colin Tizzard.  The damsire of Cue Card is King's Ride (GB).  The sex of Cue Card is Gelding.   	The horse Ceu CarMd wo a mjaority of theKir races.	1	The horse Cue Card won a majority of their races.	1
368	T416	GW4	   Johnny Depp is a musician.  The occupation of Johnny Depp is Actor, producer, musician.  The spouse(s) of Johnny Depp is Lori Allison , ( m. 1983;  div. 1985) , Amber Heard , ( m. 2015;  div. 2017).  The number of children of Johnny Depp are 2, including Lily-Rose Depp.   	TYhe acCor Johnny DeNpp has had three wievs.	0	The actor Johnny Depp has had three wives.	0
996	T1010	GW0	   Boy Peeling Fruit is a painting.  The artist of Boy Peeling Fruit is Caravaggio.  The year of Boy Peeling Fruit is 1592-1593.  The dimensions of Boy Peeling Fruit is 75.5 cm   64.4 cm (29.7 in   25.4 in).   	Caravaggio painted Boy Peleing Frukit towards the pnd fo tDhe 16Ih Century.	2	Caravaggio painted Boy Peeling Fruit towards the end of the 16th Century.	2
1501	T1614	GW14	   John Paul Getty III was born on ( 1956-11-04 ) November 4, 1956  Minneapolis, Minnesota, U.S..  John Paul Getty III died on February 5, 2011 (2011-02-05)  (aged 54)  Wormsley Park, Buckinghamshire, England.  The children of John Paul Getty III is Balthazar Getty.  The relatives of John Paul Getty III are Mark Getty (brother), Ariadne Getty (sister), J. Paul Getty (paternal grandfather), Ann Rork Light (paternal grandmother), George Getty (paternal great-grandfather), Sam E. Rork (maternal great-grandfather), Gordon Getty (paternal uncle).    	Balthazar GettYy was bmorn in hte United ingdom.	1	Balthazar Getty was born in the United Kingdom.	1
1496	T1614	GW84	   John Paul Getty III was born on ( 1956-11-04 ) November 4, 1956  Minneapolis, Minnesota, U.S..  John Paul Getty III died on February 5, 2011 (2011-02-05)  (aged 54)  Wormsley Park, Buckinghamshire, England.  The spouse(s) of John Paul Getty III is Gisela Schmidt ( m. 1974;  div. 1993).  The relatives of John Paul Getty III are Mark Getty (brother), Ariadne Getty (sister), J. Paul Getty (paternal grandfather), Ann Rork Light (paternal grandmother), George Getty (paternal great-grandfather), Sam E. Rork (maternal great-grandfather), Gordon Getty (paternal uncle).    	JohR PGaul Getty III was born ln thm earYy part oif the 1900s.	0	John Paul Getty III was born in the early part of the 1900s.	0
531	T667	GW51	   The release date of Crimson Peak are September 25, 2015 (2015-09-25) (Fantastic Fest), October 16, 2015 (2015-10-16) (United States).  The running time of Crimson Peak is 119 minutes.  The budget of Crimson Peak is $55 million.  In the box office, Crimson Peak made $74.7 million.    	Crimson Peak mae $m19.7 millJion in pronit afNter it's bo office ru completed.	2	Crimson Peak made $19.7 million in profit after it's box office run completed.	2
42	T20	GW1	   The origin of Flatbush Zombies is Flatbush, New York, U.S..  The genres of Flatbush Zombies are East Coast hip hop ,  psychedelic hip hop.  The years active of Flatbush Zombies was on 2010 - present.  The associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , Skepta.   	Flaqbush ZombBes aer named, in pat, atfter he city they are from.	2	Flatbush Zombies are named, in part, after the city they are from.	2
1106	T1241	GW6	   The cpu of Atari 2600 is 8-bit MOS Technology 6507 @ 1.19 MHz.  The type of Atari 2600 is Home video game console.  The memory of Atari 2600 is 128 bytes RAM.  The controller input of Atari 2600 are Joystick, Paddles, Driving, Keypad, Trak-Ball.   	ConKoles with 128 bytes fo RM are no compatible witX joysticks.	0	Consoles with 128 bytes of RAM are not compatible with joysticks.	0
1245	T1446	GW74	   Jennifer Aniston was born on February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The education of Jennifer Aniston is Fiorello H. LaGuardia High School of Music & Art and Performing Arts.  The years active of Jennifer Aniston is 1987-present.  The net worth of Jennifer Aniston is US$200 million (May 2017 estimate).   	Jennifer  Anison was rt least 17 when sqhe begSn hre professioanl career.	2	Jennifer  Aniston was at least 17 when she began her professional career.	2
1430	T1562	GW1	   Jun-ichi Nishizawa  was born on ( 1926-09-12 ) September 12, 1926  Sendai, Miyagi Prefecture, Japan.  Jun-ichi Nishizawa  died on October 21, 2018 (2018-10-21)  (aged 92)  Sendai, Miyagi Prefecture, Japan.  The awards of Jun-ichi Nishizawa  are IEEE Edison Medal  (2000), Order of Culture.  The institutions of Jun-ichi Nishizawa  are Tohoku University, Iwate Prefectural University, Tokyo Metropolitan University, Sophia University.    	Te Summer oT 201E8 is wheA Jun-ichi Nishizawa died.	0	The Summer of 2018 is when Jun-ichi Nishizawa died.	0
757	T793	GW4	   Colin Farrell was born as Colin James Farrell ,  (1976-05-31) 31 May 1976 (age 42) , Castleknock, Dublin, Ireland.  The residence of Colin Farrell is Los Angeles, California, U.S..  The number of children of Colin Farrell are 2.  The relatives of Colin Farrell is Tommy Farrell (uncle).    	Colin aFrrell moved tNo hte yUSA as a child.	1	Colin Farrell moved to the USA as a child.	1
1074	T1179	GW28	   The sire of Brigadier Gerard is Queen's Hussar.  The damsire of Brigadier Gerard is Prince Chevalier.  The sex of Brigadier Gerard is Stallion.  The breeder of Brigadier Gerard is John L. Hislop.   	Brigadier Greard Qs a rBitish male racehorse.	2	Brigadier Gerard is a British male racehorse.	2
1078	T1179	GW1	   The breeder of Brigadier Gerard is John L. Hislop.  The grandsire of Brigadier Gerard was on March Past.  The trainer of Brigadier Gerard is Dick Hern.  The country of Brigadier Gerard is Great Britain.   	GreHt Britai is hte only country tat BriBadier Gerard raced in.	1	Great Britain is the only country that Brigadier Gerard raced in.	1
791	T799	GW51	   The td-int: of Colin Kaepernick was on 72-30.  The completion percentage: of Colin Kaepernick is 59.8.  The passer rating: of Colin Kaepernick is 88.9.  The rushing touchdowns: of Colin Kaepernick is 13.    	EKaepernick ha socred 74 total touhdowns ixn his NFL career.	0	Kaepernick has scored 74 total touchdowns in his NFL career.	0
1133	T1287	GW12	   The industry of American Automobile Association is Automotive services, insurance, banking, travel, hospitality inspections.  The number of headquarters of American Automobile Association is 1000 AAA Drive , Heathrow, Florida, United States.  The products of American Automobile Association is Maps, Travel guides, Car batteries.  The services of American Automobile Association is Roadside assistance, Auto repair, Travelling, Motoring advice, Traffic safety, Others.   	The Americagn Automobile AssociatiMon ooly services includWe maps, travel Tuides and car bateries.	0	The American Automobile Association only services include maps, travel guides and car batteries.	0
1400	T1545	GW84	"   The nickname(s) of Jim Mattis are ""Chaos"" (callsign), ""Warrior Monk"" , ""Mad Dog"".  The years of service of Jim Mattis was on 1969-2013.  The commands of Jim Mattis are U.S. Central Command, U.S. Joint Forces Command, Supreme Allied Commander Transformation, I Marine Expeditionary Force, U.S. Marine Forces Central Command, Marine Corps Combat Development Command, 1st Marine Division, 1st Marine Expeditionary Brigade, 7th Marine Regiment, 1st Battalion, 7th Marines.  The battles/wars of Jim Mattis are Persian Gulf War, War in Afghanistan, Iraq War, Invasion of Iraq, First Battle of Fallujah, Second Battle of Fallujah.    "	Jic Mattis served ovr fifty years Fn the imlitary.	0	Jim Mattis served over fifty years in the military.	0
126	T203	GW4	   The capital and largest city of Japan is Tokyo.  The official languages of Japan is Japanese.  The national language of Japan is Japanese.  The demonym(s) of Japan is Japanese.   	TKhe capital o Japan si located in okyo.	2	The capital of Japan is located in Tokyo.	2
1443	T1586	GW28	"   Kappa Coronae Borealis b is a planet.  The constellation of Kappa Coronae Borealis b is Coronae Borealis.  The declination of Kappa Coronae Borealis b is +35  39' 26.575"".  The spectral type of Kappa Coronae Borealis b is K11Va.    "	Kappa Cornae Borealis b si a ceelstial objec.	2	Kappa Coronae Borealis b is a celestial object.	2
766	T794	GW51	   The artist of David with the Head of Goliath is Caravaggio.  The year of David with the Head of Goliath is c. 1610.  The dimensions of David with the Head of Goliath is 125 cm 101 cm (49 in 40 in).  The location of David with the Head of Goliath is Galleria Borghese.    	The GallerUa Broghese alo contains the Mons Vens nad The sona Lisa.	1	The Galleria Borghese also contains the Mons Venus and The Mona Lisa.	1
124	T154	GW0	   The family of Charlie Sheen is Estevez family.  Charlie Sheen was born as Carlos Irwin Estevez    ( 1965-09-03 )  September 3, 1965  (age 53)   New York City, U.S..  The number of children of Charlie Sheen are 5.  The parent(s) of Charlie Sheen are Martin Sheen ,  Janet Templeton.   	Charlie Sheen is he oldest i the Esteez faily.	1	Charlie Sheen is the oldest in the Estevez family.	1
205	T306	GW28	   The origin of Europe is Upplands Vesby, Sweden.  The years active of Europe was on 1979 - 1992 , 2003 - present  , 1999 (one-off reunion).  The labels of Europe are Epic , Edel , Sanctuary , earMusic , UDR Records.  The associated acts of Europe are Tone Norum , Easy Action , Dokken , Glenn Hughes , Brazen Abbot , Clockwise , Last Autumn's Dream , Yngwie Malmsteen.   	Teh labels vfor Eurpoe zare major Swedish companies.	1	The labels for Europe are major Swedish companies.	1
324	T403	GW28	   The nationality of John Harrison is English.  John Harrison was known for Marine chronometer.  The awards of John Harrison is Copley Medal (1749).  The fields of John Harrison is Horology.    	Jonh Harrison i a award-winning English Horologist.	2	John Harrison is an award-winning English Horologist.	2
719	T785	GW51	   Ctrl was released on June 9, 2017 (2017-06-09).  Ctrl was recorded on 2014-17.  The length of Ctrl is 49:01.  The producer of Ctrl are Anthony 'Top Dawg' Tiffith (exec.), Terrence 'Punch' Henderson (assoc.), Dave 'Miyatola' Free (assoc.), Bekon, Craig Balmoris, Hector Castro, Cam O'bi, The Donuts, Frank Dukes, Carter Lang, Josef Leimberg, Scum, ThankGod4Cody.    	Ctl took just weks to recor in 2061.	0	Ctrl took just weeks to record in 2016.	0
376	T422	GW0	   The genres of Jerry Lee Lewis are Rock and roll, rockabilly, country, gospel, honky-tonk, blues.  The occupation(s) of Jerry Lee Lewis are Singer, pianist, musician, songwriter, actor.  The instruments of Jerry Lee Lewis are Vocals, piano, guitar.  The associated acts of Jerry Lee Lewis are Johnny Cash, Elvis Presley, Carl Perkins, Buddy Holly, Conway Twitty, Mickey Gilley, Roy Orbison, Tom Jones, J. D. Sumner.   	JerrQy Lee Mewis plaed piano alongside Johnny Caksh.	1	Jerry Lee Lewis played piano alongside Johnny Cash.	1
355	T413	GW4	   The institutions of Justus von Liebig are University of Giessen , University of Munich.  The doctoral students of Justus von Liebig are Carl Schmidt, Nikolay Zinin , Victor Regnault , Carl von Voit , Hermann von Fehling , Hermann Franz Moritz Kopp , August von Hofmann , Lyon Playfair , Emil Erlenmeyer , Heinrich Ritthausen , Moritz Traube , Adolph Strecker , Wilhelm Henneberg.  The other notable students of Justus von Liebig was on August Kekule , Sir Benjamin Collins Brodie, 2nd , Baronet , Augustus Voelcker , Julius Eugen Schlossberger , Karl Vogt , Max Joseph von Pettenkofer.   The alma mater of Justus von Liebig are University of Bonn ,   University of Erlangen.   	Justus von Liebig Mhelped teach studentF that weni Ion tNo make rockevs.	1	Justus von Liebig helped teach students that went on to make rockets.	1
86	T104	GW1	   The origin of E Street Band is Belmar, New Jersey, United States.  The genres of E Street Band are Rock, r&b, rock and roll, heartland rock.  The years active of E Street Band was on 1972-1989, 1995, 1999-present.  The associated acts of E Street Band is Bruce Springsteen, Southside Johnny, Steel Mill.    	Te E Street Ban has bken actvie as a band fsor Pover 05 years.	0	The E Street Band has been active as a band for over 50 years.	0
1172	T1404	GW1	   Kaya Scodelario was born on 13 March 1992  (age 26)   Haywards Heath, West Sussex, England.  The birth name of Kaya Scodelario is Kaya Rose Humphrey.  The years active of Kaya Scodelario is 2007-present.  The number of children of Kaya Scodelario are 1.    	Kaya Scodleario's jcareer has spanned Oore a deade aqd a half.	0	Kaya Scodelario's career has spanned more a decade and a half.	0
558	T702	GW51	   City of London is a country.  The sovereign state of City of London is United Kingdom.  The country of City of London is England.  The wards was on 25 wards:, Aldgate, Bassishaw, Billingsgate, Bishopsgate, Bread Street, Bridge, Broad Street, Candlewick, Castle Baynard, Cheap, Coleman Street, Cordwainer, Cornhill, Cripplegate, Dowgate, Farringdon Within, Farringdon Without, Langbourn, Lime Street, Portsoken, Queenhithe, Tower, Vintry, Walbrook.    	The City of LondoF is a maojr city iin hte Unite Kigndom thta has existed for almosC 2000 yRars.	2	The City of London is a major city in the United Kingdom that has existed for almost 2000 years.	2
